__run_id,__done,cpu_governor,load_type,load_level,run_time,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_30,CPU_USAGE_31,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_30,CPU_FREQUENCY_31,DRAM_ENERGY (J),PACKAGE_ENERGY (J),media_service_energy_joules,home_timeline_service_energy_joules,compose_post_service_energy_joules,media_service_cpu_usage_mean,media_service_cpu_usage_p95,media_service_cpu_usage_max,media_service_cpu_usage_samples,media_service_mem_usage_mean,media_service_mem_usage_p95,media_service_mem_usage_max,media_service_mem_usage_samples,home_timeline_service_cpu_usage_mean,home_timeline_service_cpu_usage_p95,home_timeline_service_cpu_usage_max,home_timeline_service_cpu_usage_samples,home_timeline_service_mem_usage_mean,home_timeline_service_mem_usage_p95,home_timeline_service_mem_usage_max,home_timeline_service_mem_usage_samples,compose_post_service_cpu_usage_mean,compose_post_service_cpu_usage_p95,compose_post_service_cpu_usage_max,compose_post_service_cpu_usage_samples,compose_post_service_mem_usage_mean,compose_post_service_mem_usage_p95,compose_post_service_mem_usage_max,compose_post_service_mem_usage_samples,throughput,latency_p50,latency_p90,latency_p95,latency_p99
run_13_repetition_6,DONE,powersave,home_timeline,medium,121.55464172363281,404326326272.0,8589930496.0,17886562001.836067,0.0,12.257033879639673,12.66640679171828,11.965074218687464,11.284305033136587,11.16724916755176,11.321088603285492,11.489471232304808,11.488837355473002,4.448243613125848,5.35949945254404,5.684922596470255,5.875148085297131,6.488637510870324,3.795367467598837,3.591549261671598,3.6353680725957527,11.433070917598537,11.514209934922516,11.180760156912882,11.401862027215175,11.372987383701762,11.196522368759405,11.387124718212691,11.416949068913695,3.7390110512248804,3.759478136164243,3.4552502309689754,3.8422050798525578,13.818424591275512,3.346054774815919,3.5137948892155633,3.6743080352173476,800.0,800.0,799.0,800.0,799.0,800.0,799.0,800.0,800.0,799.0,800.0,799.0,799.0,800.0,800.0,799.0,800.0,799.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,463.55157470706035,2611.446228027329,0.0,36.4,0.0,9.765625e-06,0.0,0.0003125,1.0,60784.64,60784.64,60784.64,1.0,1.505146484375,1.56928125,1.6275,1.0,435475.456,450052.096,452853.76,1.0,0.0,0.0,0.0,1.0,186482.688,186482.688,186482.688,1.0,0.01400112775154044,69,87,110.0,130.0
run_32_repetition_7,DONE,ondemand,home_timeline,high,121.20051550865173,404326326272.0,8589930496.0,17905428110.688526,0.0,8.343645349877779,8.027946077409338,7.978752104962458,8.316139225099908,8.298997691420258,8.017893896728266,8.26381395683914,7.706041191445022,3.1264808050921706,2.4819950212220676,3.5793376775061496,3.6934240792618422,3.1032525384035266,2.26590854173801,2.6524377787699467,4.607499742117084,8.248045843155658,7.884705953910703,7.709297414685859,7.883285299676364,8.037164617757329,7.727565906086906,8.091834201187384,7.682867534825059,2.245644461913187,2.207384702612142,2.5185494716050196,2.45807222264712,2.7329607097828976,3.190797844871146,2.341329797369535,2.550756572211375,2100.0,900.0,1700.0,853.0,800.0,2499.0,799.0,799.0,1033.0,923.0,999.0,998.0,999.0,1397.0,1311.0,1026.0,2099.0,899.0,1020.0,843.0,800.0,800.0,829.0,800.0,2100.0,892.0,800.0,1183.0,999.0,1159.0,1132.0,800.0,445.1911621094041,2712.0997924804833,0.0,18.87,0.0,0.0,0.0,0.0,1.03125,60784.64,60784.64,60784.64,1.03125,0.8359280303030303,0.9228125,0.9496875,1.03125,473646.54545454547,513605.632,514457.6,1.03125,0.0,0.0,0.0,1.03125,186482.688,186482.688,186482.688,1.03125,0.012765436916519624,71,90,130.0,170.0
run_15_repetition_0,DONE,powersave,compose_post,low,121.34016370773315,404326326272.0,8589930496.0,17874776634.754097,0.0,68.01323929771048,68.18629038920167,69.33179090843826,69.33833567822566,69.42276033807974,71.11948670715581,70.46228343150655,69.78143222214746,47.1766942211839,41.29015867241093,39.856608875462264,41.60753617228055,37.42529254760898,37.81072924273913,37.60975630166101,37.650021193457434,68.50719617624752,68.91932545333613,68.73787088472335,69.58544977375719,69.51299698235559,69.52346035691558,69.45200773927031,69.78339128806942,38.98511723807601,38.23741117266358,38.53094983296316,40.576930571774966,38.02838951740109,37.593607709056045,37.90395937689015,38.771561737920415,799.0,800.0,800.0,800.0,799.0,800.0,800.0,800.0,800.0,799.0,799.0,799.0,800.0,799.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,800.0,799.0,1692.6727905273146,3683.4714965820167,19.09,119.53,222.44,0.351376953125,0.6619843750000001,0.721875,1.0,62985.216,64258.048,71041.024,1.0,2.81787109375,5.59784375,5.7778125,1.0,291676.16,312945.8688,325877.76,1.0,7.6650390625,15.242953125,16.02625,1.0,229683.2,272934.5024,301563.904,1.0,0.013097804278029816,73,97,99,99
run_16_repetition_6,DONE,powersave,compose_post,medium,121.38572430610657,404326326272.0,8589930496.0,17949338439.34426,0.0,78.25326827315034,79.51681052661333,79.40865909076128,79.22376673338843,79.75756873459112,79.6093099156364,79.28196817929627,79.60780830070621,63.37139332880739,56.94970587433362,54.92389091116483,54.03159050081597,50.52825227330943,52.196817484058315,49.09747850699503,48.30049051613104,79.55078440806905,79.26734380253026,79.38419542156282,79.13486091426161,79.66528295298092,81.93740719654521,79.58218715229972,79.801203243068,47.87615047224232,48.58175952121859,49.05536095822444,48.52544091568618,48.05764473461714,50.749233546804206,50.21141428634768,48.883333698647924,800.0,800.0,800.0,799.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,801.0,800.0,800.0,799.0,800.0,799.0,800.0,800.0,800.0,799.0,800.0,800.0,800.0,799.0,800.0,800.0,1799.1997680664354,3803.272583007827,11.66,118.14,310.11,0.31436523437499997,0.7151875,0.743125,1.0,63306.752,66945.024,66945.024,1.0,2.79841796875,6.4760156250000005,6.5021875,1.0,299578.368,318373.88800000004,327155.712,1.0,7.620283203125,17.916078125,18.3346875,1.0,247284.736,325985.8944,361431.04,1.0,0.00414007885256133,240.0,340.0,370.0,410.0
run_47_repetition_3,DONE,schedutil,media,high,121.49674916267395,404326326272.0,8589930496.0,18091437374.95082,0.0,23.085932239157255,21.931286334991455,21.80331929003606,22.568151692875094,21.460285358741636,21.360963618169066,21.468928126038097,21.340320133772053,17.442022010928294,18.14179337610964,17.318172415748972,17.06251350778048,16.50385416531172,16.638559099103585,16.628753927887463,17.150362124208545,21.22692361425181,21.88547257908055,21.817661840407574,21.67990589923546,21.682511048238787,22.030017110167957,21.816296702525655,21.71267122518821,17.92871835583546,17.04004349474047,17.785335243725385,17.23052363317521,17.76678509790389,17.425373601131753,16.635612409622944,16.51977144303869,1966.0,799.0,2000.0,2499.0,800.0,3200.0,800.0,2100.0,2000.0,2097.0,1000.0,1000.0,1144.0,1000.0,2100.0,1100.0,800.0,800.0,2001.0,800.0,800.0,2499.0,800.0,800.0,2099.0,2099.0,2099.0,2099.0,2099.0,2100.0,2099.0,1205.0,1892.9503784179979,4254.805419921875,4.42,34.82,128.21,0.13490530303030304,0.153625,0.158125,1.03125,63535.16606060606,65798.144,66060.288,1.03125,1.0381912878787878,1.148375,1.161875,1.03125,292849.60193939396,314848.0512,391905.28,1.03125,3.0489109848484848,3.4354999999999998,3.555625,1.03125,213168.7486060606,294387.71199999994,326664.192,1.03125,0.005192875137922253,160.0,250.0,290.0,710.0
run_34_repetition_8,DONE,ondemand,compose_post,medium,120.62269997596741,404326326272.0,8589930496.0,18278779878.61157,0.0,47.54325018638421,48.94577213949408,49.693565321362705,49.4772366137544,49.38654852307533,49.62546242958258,49.40219210790209,49.711576288396664,31.561737438863958,23.966775634072043,21.592212972562177,20.592588051291536,22.018330107050495,21.460770667091875,20.320374684885515,19.800394088768762,49.343934461104965,49.04899538844085,48.916209890822735,49.345454933229554,49.03721957561398,50.80387372418868,50.0749430538209,49.91602085838633,19.84362385686764,19.81562382918744,19.794827220853694,19.764522891399288,19.642224811325388,19.773242349959602,19.64262466144956,19.650901719558338,2099.0,2500.0,1250.0,799.0,978.0,799.0,800.0,799.0,800.0,800.0,2500.0,2100.0,999.0,999.0,1499.0,799.0,2099.0,800.0,800.0,802.0,959.0,800.0,900.0,800.0,800.0,800.0,800.0,2101.0,800.0,800.0,800.0,800.0,2276.8362426758104,5047.1109619140625,9.29,55.64,205.97,0.16138257575757578,0.3516875,0.3678125,1.03125,63307.776,66945.024,66945.024,1.03125,1.304498106060606,2.847125,2.9078125,1.03125,293769.09187878785,321073.97119999997,335872.0,1.03125,3.998816287878788,8.2565625,8.659375,1.03125,209735.0593939394,300154.87999999995,309002.24,1.03125,0.0043102910198347735,240.0,350.0,370.0,430.0
run_24_repetition_5,DONE,userspace,compose_post,low,121.1532039642334,404326326272.0,8589930496.0,18349844530.77686,0.0,60.04276769811457,61.977729300822105,61.178728150927334,63.841871332531134,63.88072973046421,54.15875802946485,64.31398483150261,63.863021511676884,46.60925713846506,38.32322862719701,34.63369961612481,35.03907590365607,32.96325461628023,32.966613775442454,36.01000318202105,35.364848517189344,61.43272470836797,62.319934900141945,61.902542681733436,64.1864181471265,64.0140748299843,55.19354524691243,64.92509160160033,65.25931944728883,33.460925675620715,34.06213039800155,33.07761903636712,33.18883535980193,33.653566459978904,32.6603866766307,32.43999036185998,32.21067797053944,800.0,899.0,999.0,799.0,800.0,2498.0,800.0,799.0,799.0,799.0,799.0,799.0,799.0,800.0,800.0,800.0,1000.0,884.0,800.0,800.0,800.0,2012.0,800.0,800.0,800.0,799.0,800.0,800.0,800.0,800.0,799.0,800.0,2417.183166503877,4555.046691894531,11.23,83.79,312.27,0.27346679687500003,0.561265625,0.57625,1.0,62952.448000000004,64710.2464,64782.336,1.0,2.4831445312500002,5.249234375,5.353125,1.0,291903.488,315129.856,344064.0,1.0,6.125595703125,12.7890625,13.1390625,1.0,222388.224,280199.168,299008.0,1.0,0.016350169486995178,65,82,85,87
run_7_repetition_1,DONE,performance,compose_post,medium,120.54520559310913,404326326272.0,8589930496.0,18420867004.29752,0.0,41.0181959325617,43.40767422195309,43.16567345296056,42.889235346770484,43.16742986883999,42.56755966785526,42.932660410226866,42.890514689043535,25.98032771260285,19.57436854977253,16.92415653969631,16.930400173526166,17.307803664325682,16.289774936092787,18.221302365961154,16.812272411732636,42.53324078331309,42.79372580977511,42.92597405772564,43.30440172873253,43.406440502355906,45.47471861405806,43.744655364801076,43.88912494123475,17.032092507220497,16.649454978871937,17.54311444887445,16.22621979693736,18.069421762769874,16.342327667169336,17.30814691023393,16.49633649065475,2505.0,2500.0,2500.0,2500.0,2499.0,2580.0,2501.0,2500.0,3200.0,2500.0,3200.0,3200.0,3200.0,3200.0,3200.0,3200.0,2500.0,3200.0,3200.0,2503.0,3200.0,2500.0,2500.0,3200.0,2499.0,2500.0,2499.0,2501.0,2499.0,2499.0,3200.0,2496.0,2353.054016113252,5448.4532470703125,8.39,60.36,136.89,0.13347537878787877,0.293,0.301875,1.03125,62788.45284848485,65404.928,65798.144,1.03125,1.0813257575757578,2.3296875,2.459375,1.03125,292942.94109090907,317954.45759999997,324239.36,1.03125,3.138285984848485,6.8619375,7.2665625,1.03125,212072.51006060606,315182.2848,368312.32,1.03125,0.004558658221050181,230.0,340.0,430.0,510.0
run_45_repetition_1,DONE,schedutil,media,low,120.60085558891296,404326326272.0,8589930496.0,18522213722.97521,0.0,22.49245299189544,22.532871608891764,23.075314580901594,23.700420147131297,23.12488123208038,24.567042792138974,23.26946685925003,22.87057877769155,14.034642735788644,14.062194749343494,13.667096831581809,14.225918647671534,13.22883502905034,12.867702268371897,12.630444928634265,12.847372228449041,23.722417894473747,22.912593463235652,22.881279330608272,22.773578336416197,24.280915374598226,23.468168223199765,24.40827227032874,24.649962196665363,12.945285044425775,13.286754564805465,13.66679004795295,14.114484519012704,13.373846436335036,13.448697637920537,13.254504940726541,13.057684141742296,799.0,800.0,1166.0,800.0,800.0,800.0,800.0,800.0,1453.0,2100.0,2099.0,2000.0,2097.0,1100.0,2499.0,2100.0,800.0,800.0,800.0,2000.0,2099.0,1100.0,800.0,2554.0,1616.0,1000.0,2100.0,2100.0,2100.0,2100.0,2503.0,2099.0,2423.323547363223,5089.4361572265625,6.5,41.86,93.91,0.126875,0.13775,0.1421875,1.03125,63254.155636363634,64782.336,70287.36,1.03125,0.8861647727272727,0.9678125,1.00125,1.03125,291586.5444848485,308707.328,323846.144,1.03125,2.4704450757575755,2.7039375,2.84625,1.03125,217139.63442424242,259876.4544,279412.736,1.03125,0.06520955773882596,15,22,23,27
run_31_repetition_5,DONE,ondemand,home_timeline,medium,120.78546857833862,404326326272.0,8589930496.0,18643872674.909092,0.0,7.116851249017006,7.324220818921554,7.1021244900285705,7.190190319187385,7.514981849134461,6.954968070195726,6.967882243069735,7.1333073505685345,3.1656848300587046,4.418280704947542,2.357937027600186,2.320475611804931,2.3747032082770483,4.15083290033104,2.2906790735307805,2.6899646791544827,6.9577851925999665,7.176234954644825,6.9329460672110566,7.35594280101051,7.528693987318307,7.109571854930278,7.3299305419291345,7.245094275671589,2.1119616903549385,2.8616362755948845,1.9832706554862094,5.585821046316919,2.1912333384033076,2.316108447461089,2.3360460149355173,2.157860805180447,899.0,1000.0,2499.0,2100.0,899.0,800.0,800.0,966.0,2499.0,2499.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,1001.0,916.0,1043.0,800.0,1143.0,800.0,1076.0,800.0,800.0,800.0,800.0,824.0,800.0,1072.0,800.0,449.10662841796875,2685.9815673827834,0.0,18.7,0.0,0.0,0.0,0.0,1.03125,63242.24,63242.24,63242.24,1.03125,0.8415909090909092,0.89,0.8959375,1.03125,460014.0644848485,497876.99199999997,513146.88,1.03125,0.0,0.0,0.0,1.03125,171016.192,171016.192,171016.192,1.03125,0.01367794899288346,71,90,110.0,140.0
run_24_repetition_14,DONE,userspace,compose_post,low,121.3244080543518,404326326272.0,8589930496.0,18622232475.27869,0.0,52.94685335237472,61.08372866521116,63.23985836935825,63.85164835804799,63.11571348690596,63.69779775572605,64.50420036081408,63.479134153147214,40.46924148231256,35.4163932917548,24.577056486098492,32.1550885204409,28.980642861518703,30.15066437740795,31.171907752263742,30.587596221536888,53.93965121566272,60.73706712879118,62.665219225844396,63.629615627351356,66.09324805462947,64.21511757960084,64.54900860395588,63.9812289066002,30.246446073055267,30.018948231564192,23.40888001928564,31.56825238661688,31.805232782832913,30.83769829546819,30.551801639502166,30.944471776485443,2299.0,999.0,899.0,799.0,799.0,799.0,799.0,799.0,800.0,799.0,799.0,828.0,800.0,800.0,800.0,800.0,2289.0,946.0,898.0,800.0,800.0,800.0,799.0,801.0,800.0,799.0,980.0,900.0,999.0,799.0,799.0,799.0,2453.010742187471,4612.515319824248,7.24,110.92,327.48,0.261435546875,0.5426093750000001,0.553125,1.0,62324.736,64205.6192,64782.336,1.0,2.09775390625,4.403671875,4.6196875,1.0,288668.672,312827.90400000004,315523.072,1.0,5.701259765625,11.9653125,12.403125,1.0,217774.08000000002,279357.03040000005,287244.288,1.0,0.014254439313211935,70,87,93,95
run_48_repetition_9,DONE,schedutil,home_timeline,low,120.56936931610107,404326326272.0,8589930496.0,18710002628.76033,0.0,10.076544052313182,10.302886249605288,10.671712516753141,10.173855994358536,10.329278000130142,10.335754260543949,11.59633625440361,10.631876760277866,4.126923336470423,3.051976855136146,3.004982072459765,2.9808910434896294,2.9208657337614325,3.943487912170158,3.0677765593055852,3.2841763043206584,10.392629448047353,10.768581161814287,9.9888850795336,10.292793677858084,10.139226125291556,10.203482257433174,10.6252609126824,10.268039727013958,3.4003804646247673,2.6139021732590417,3.1646035958912746,2.9072274137134393,4.866678326583106,3.799324134164605,3.039205924045941,4.793896358860426,2100.0,2100.0,2100.0,799.0,2101.0,2100.0,900.0,2499.0,2100.0,1500.0,1359.0,2000.0,800.0,2500.0,2099.0,2098.0,2100.0,1000.0,800.0,799.0,2100.0,2099.0,2092.0,1000.0,2099.0,800.0,800.0,1000.0,2501.0,800.0,2099.0,2102.0,480.80694580075215,2739.08154296875,0.0,31.29,0.0,9.765625e-06,0.0,0.0003125,1.0,58884.096,58884.096,58884.096,1.0,1.447666015625,1.50503125,1.509375,1.0,305225.728,319245.5168,334233.6,1.0,1.953125e-05,0.00014062499999999977,0.0003125,1.0,171638.784,171638.784,171638.784,1.0,0.0741371496890391,13,17,17,18
run_22_repetition_3,DONE,userspace,home_timeline,medium,121.40005350112915,404326326272.0,8589930496.0,18727704139.540985,0.0,7.604402327146686,5.480773464578097,8.412903054815825,5.460243119568121,6.31254707985237,5.583521901584063,6.460829773887259,9.690122123624457,2.3444125447116915,4.3714932867738066,1.787600302305378,4.2096282023875435,1.7617649225915064,2.1710622667289172,1.9651932447660165,1.3989276529335586,8.002104387908686,5.694742966870793,8.095910138771183,5.657508420162514,6.096986325060735,5.701254064919518,6.098006901193838,8.1696801459203,1.5236787116918407,1.1800150529282991,1.445391645685571,6.274389437476143,2.0783920463968495,1.6540563262876917,1.788356602191925,1.6766448060020072,800.0,2299.0,801.0,3200.0,827.0,3200.0,2100.0,799.0,2299.0,3200.0,1112.0,799.0,799.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2100.0,800.0,2285.0,1536.0,1339.0,799.0,800.0,799.0,799.0,1384.0,1093.4886474609375,3203.655517578096,0.0,22.64,0.0,0.0,0.0,0.0,1.03125,58884.096,58884.096,58884.096,1.03125,0.7115056818181819,0.782625,0.7878125,1.03125,412287.96896969696,430768.12799999997,443023.36,1.03125,9.46969696969697e-06,0.0,0.0003125,1.03125,171638.784,171638.784,171638.784,1.03125,0.014052927413588922,69,87,110.0,130.0
run_11_repetition_10,DONE,powersave,media,high,122.35270285606384,404326326272.0,8589930496.0,18754649512.585365,0.0,44.732383479916955,42.94356679528709,42.49389719769238,43.92332052215328,42.15728088316879,42.74775827609427,42.98852517352841,41.92599575694015,41.54021518986399,41.02045989618069,40.535924306729946,40.38414193750397,40.355074890260774,38.50290962157211,38.92203256560535,40.28998773466281,42.3383787977017,42.00457704745657,41.95879238407786,42.52332538511695,42.082213300999584,42.22697251792846,42.50303339764355,42.235724782556055,40.051408457562204,40.0280990135379,40.75768867740786,39.12886703305128,39.411545652684154,41.58968812275708,39.47614345705606,40.211496725315,800.0,799.0,800.0,800.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,800.0,799.0,799.0,800.0,800.0,799.0,800.0,800.0,799.0,800.0,800.0,799.0,799.0,800.0,799.0,799.0,799.0,799.0,800.0,1318.7261962890625,3279.721862792998,10.49,73.19,191.86,0.29546875,0.336625,0.375625,1.0,62625.792,65167.36,66813.952,1.0,2.3645117187499998,2.681234375,2.7871875,1.0,300599.29600000003,322089.7792,331939.84,1.0,6.822041015625,7.95309375,8.0184375,1.0,225789.952,298650.8288,331612.16,1.0,0.004987069733976974,170.0,270.0,310.0,790.0
run_17_repetition_3,DONE,powersave,compose_post,high,121.42128348350525,404326326272.0,8589930496.0,19020274066.885246,0.0,77.56785527213675,77.6517096034816,77.60161773494032,78.39357902964608,77.95735859480061,78.10171580705486,77.9956639555634,77.4686963597282,61.22015917105753,56.61378077209973,55.312554390704044,52.137695203061966,50.93121253857847,51.385500888355445,49.1541494697821,48.99511375583586,78.09344011838319,78.14142038001388,78.05395797041596,78.2397478916606,78.52550949034143,78.8653263107675,78.34416830344279,78.96486729481181,48.37767984046311,49.93054037015946,48.707685826254675,48.89595069259894,49.29308693917071,50.923738948634416,49.5308798610187,49.51174580269173,800.0,799.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,799.0,799.0,800.0,799.0,799.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,1709.3777465820312,3761.097412109375,13.52,87.55,223.92,0.3471484375,0.71303125,0.7371875,1.0,63411.2,65798.144,65798.144,1.0,3.21033203125,6.341328125,6.579375,1.0,306860.032,332972.032,335872.0,1.0,8.7409765625,17.625249999999998,18.4984375,1.0,284101.632,385089.53599999996,409272.32,1.0,0.0019146946179250043,370.0,1200.0,1600.0,2100.0
run_46_repetition_5,DONE,schedutil,media,medium,120.96173691749573,404326326272.0,8589930496.0,19105588994.115704,0.0,25.605943947784173,24.15515385777497,24.18121998369201,23.841016391092097,24.01224569840865,24.23719469180777,23.78618405082009,24.25285419747849,20.479326122063252,19.662874048406426,19.487837168796002,19.317409613900935,19.782469095277392,20.859480542584883,20.535345034165815,19.265523082953838,24.154867976165015,24.053558475715068,23.781177788726556,23.867024650258465,23.856202480221583,23.782381956242332,24.02875211416197,24.230670755559746,19.6424840068029,19.189638642240162,19.304863157351154,20.16292387591906,20.1057833088331,19.1615325714931,19.575814325947405,19.884881555541487,2500.0,2099.0,1290.0,1000.0,2100.0,2099.0,2099.0,2099.0,800.0,800.0,800.0,800.0,800.0,2989.0,800.0,800.0,2500.0,865.0,1000.0,2099.0,2101.0,1000.0,1200.0,1032.0,800.0,2028.0,2989.0,1100.0,2602.0,800.0,800.0,2036.0,1970.249755859375,4297.282714843721,6.11,36.11,150.36,0.1471875,0.1643125,0.169375,1.03125,63526.22933333333,65719.5008,65798.144,1.03125,1.113901515151515,1.2578125,1.27625,1.03125,298876.928,325484.544,333905.92,1.03125,3.276221590909091,3.7652499999999995,3.8446875,1.03125,276506.3136969697,350093.31200000003,371261.44,1.03125,0.0065520871106808844,140.0,210.0,250.0,280.0
run_35_repetition_10,DONE,ondemand,compose_post,high,120.72672724723816,404326326272.0,8589930496.0,19286897520.132233,0.0,40.513550009609254,42.261367813614775,42.60751831433004,42.7390417619185,42.360553300085144,43.08197117639967,42.83359612709235,42.27431979849319,28.747776941819623,23.700469797307793,22.737433660128886,20.23494091802392,20.50568336790258,19.268480512721478,19.459940526111065,20.634754706020196,42.32096058869165,42.740843686190516,42.982964917647934,41.566538913190854,42.76586108562375,43.942244600658576,42.6173798584741,42.65731344932367,20.3497588703455,20.126852436499163,20.16143944145234,20.02944425216391,19.37378801984235,19.327312818243485,19.39536330965925,20.605964283312648,799.0,2099.0,2100.0,1999.0,799.0,800.0,884.0,877.0,835.0,900.0,1114.0,800.0,2500.0,892.0,799.0,906.0,900.0,800.0,800.0,1513.0,1149.0,800.0,891.0,999.0,799.0,899.0,1115.0,2099.0,2500.0,951.0,799.0,1038.0,2212.4432373046875,4854.798950195283,7.72,68.73,174.24,0.15121212121212121,0.323,0.331875,1.03125,63578.85672727272,65798.144,66945.024,1.03125,1.1852746212121212,2.5516875,2.6303125,1.03125,300148.92218181817,340852.736,347996.16,1.03125,3.529962121212121,7.561,7.79375,1.03125,273060.70884848485,388562.944,449904.64,1.03125,0.0018258140366034417,310.0,1300.0,1800.0,2600.0
run_10_repetition_12,DONE,powersave,media,medium,121.5686526298523,404326326272.0,8589930496.0,19392452977.311474,0.0,46.58111207993304,46.03423953447186,47.12162824536933,45.559856821279055,45.72848402867552,45.536198256445715,46.044496504986874,45.566177790282204,45.15894502108215,42.62853212825588,44.008112469657526,42.9759464263916,43.120022164016476,41.937046723287615,42.081686879767744,44.592552341398644,45.21449870750552,45.45569276027992,45.402201511820806,45.615183142365005,46.00114345550537,45.50048945380039,45.93623610011867,45.812294147053706,43.22023344821617,44.28092245195733,43.427423273930785,44.0466652229184,41.79397797193683,42.03676778762067,42.59262561798096,45.19889930037201,800.0,799.0,800.0,800.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,801.0,800.0,800.0,800.0,800.0,800.0,800.0,799.0,800.0,1445.9352416992188,3329.614746093721,11.28,89.89,167.59,0.326025390625,0.359375,0.3884375,1.0,63015.936,65463.9104,71434.24,1.0,2.545380859375,2.75490625,2.8234375,1.0,300023.808,335183.87200000003,352583.68,1.0,7.41263671875,8.06696875,8.553125,1.0,277814.272,349995.008,386334.72,1.0,0.00704380166820076,130.0,210.0,240.0,280.0
run_27_repetition_12,DONE,ondemand,media,low,120.60661602020264,404326326272.0,8589930496.0,19723561146.18182,0.0,30.67720175183509,31.91442714249792,32.16165801119213,31.76809127271668,31.677360518904756,32.759093938780225,32.34843581570082,32.2999604359146,21.36651126609361,20.245949260459458,19.14684772097375,18.81855318171919,19.66911316115009,19.270017714539836,19.225272237761946,19.189972179980316,32.44960463342588,31.67490162337122,31.680182685536785,32.50064438039606,32.16021548026849,33.385878610216885,33.5494915907048,33.92394638849684,19.973393271777255,20.00630615269842,18.78454136060289,19.040287214862413,18.994464846681957,19.302797960840966,19.20718655901507,19.100144230629788,2100.0,1200.0,832.0,1999.0,799.0,1609.0,858.0,2501.0,906.0,800.0,800.0,799.0,2500.0,800.0,800.0,828.0,2099.0,800.0,800.0,1670.0,800.0,899.0,800.0,2374.0,799.0,2100.0,799.0,820.0,2499.0,800.0,800.0,840.0,1743.425598144533,4428.441467285156,7.01,51.85,130.74,0.18347537878787878,0.200875,0.2053125,1.03125,62750.72,64703.692800000004,68354.048,1.03125,1.401534090909091,1.559,1.581875,1.03125,295951.6392727273,314179.584,343736.32,1.03125,3.615246212121212,4.002625,4.0946875,1.03125,264024.6846060606,295842.6112,303988.736,1.03125,0.06651425783310835,15,21,23,27
